Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Country,City,State,Product ID,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Month,Year,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Segment_Corporate,Segment_Home Office,Predicted_Sales
2002,CA-2020-166128,2020-04-11,18-04-2020,Standard Class,LW-17215,Luke Weiss,United States,Pasadena,California,OFF-AR-10001221,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",145.86,7,14.2324,,Online,,,4,2020,False,False,True,True,False,False,False,121.47594000000008
1440,CA-2020-122735,2020-04-12,15-04-2020,Second Class,BD-11320,Bill Donatelli,United States,Providence,Rhode Island,OFF-BI-10004364,Binders,Storex Dura Pro Binders,145.7,5,13.365,,Online,,,4,2020,True,False,False,True,False,False,False,134.65772000000007
1441,CA-2020-122735,2020-04-12,15-04-2020,Second Class,BD-11320,Bill Donatelli,United States,Providence,Rhode Island,OFF-PA-10001712,Paper,Xerox 1948,160.96,4,17.982,,COD,,,4,2020,True,False,False,True,False,False,False,146.93507999999972
8340,CA-2020-135076,2020-04-13,17-04-2020,Standard Class,YS-21880,Yana Sorensen,United States,Hesperia,California,FUR-CH-10003774,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",456.704,6,-38.2116,,Online,,,4,2020,False,False,True,False,False,True,False,659.7016259999994
2120,CA-2020-155460,2020-04-13,15-04-2020,First Class,RW-19630,Rob Williams,United States,Seattle,Washington,OFF-BI-10003091,Binders,GBC DocuBind TL200 Manual Binding Machine,925.92,5,302.373,,Online,,,4,2020,False,False,True,True,False,True,False,1010.7352599999988
2119,CA-2020-155460,2020-04-13,15-04-2020,First Class,RW-19630,Rob Williams,United States,Seattle,Washington,OFF-PA-10002479,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),103.28,1,2.376,,Online,,,4,2020,False,False,True,True,False,True,False,82.60343999999998
9405,CA-2020-141663,2020-04-13,17-04-2020,Standard Class,DP-13105,Dave Poirier,United States,Philadelphia,Pennsylvania,OFF-FA-10004076,Fasteners,Translucent Push Pins by OIC,99.92,5,1.683,,Online,,,4,2020,True,False,False,True,False,True,False,106.11159999999998
931,CA-2020-144932,2020-04-14,17-04-2020,First Class,AB-10165,Alan Barnes,United States,Toledo,Ohio,OFF-AR-10001468,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",121.856,3,21.3408,,Online,,,4,2020,True,False,False,True,False,False,False,139.26274
5361,US-2020-126060,2020-04-14,18-04-2020,Standard Class,DW-13585,Dorothy Wardle,United States,Fayetteville,North Carolina,FUR-BO-10003433,Bookcases,Sauder Cornerstone Collection Library,210.272,8,-32.2192,,Online,,,4,2020,False,True,False,False,False,True,False,352.46562000000034
3101,CA-2020-131233,2020-04-14,19-04-2020,Standard Class,CS-12355,Christine Sundaresam,United States,New York City,New York,FUR-BO-10003441,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",280.352,3,9.0882,,COD,,,4,2020,True,False,False,False,False,False,False,77.69039999999994
2663,CA-2020-159604,2020-04-14,15-04-2020,First Class,CL-12700,Craig Leslie,United States,Springfield,Missouri,OFF-BI-10003460,Binders,Acco 3-Hole Punch,96.76,2,4.2048,,Cards,,,4,2020,False,False,False,True,False,False,True,79.11878
930,CA-2020-144932,2020-04-14,17-04-2020,First Class,AB-10165,Alan Barnes,United States,Toledo,Ohio,OFF-AR-10003560,Art,Zebra Zazzle Fluorescent Highlighters,95.592,3,2.5536,,Cards,,,4,2020,True,False,False,True,False,False,False,70.92019999999992
3100,CA-2020-131233,2020-04-14,19-04-2020,Standard Class,CS-12355,Christine Sundaresam,United States,New York City,New York,OFF-BI-10000829,Binders,Avery Non-Stick Binders,110.776,3,3.5022,,COD,,,4,2020,True,False,False,True,False,False,False,101.93543999999993
932,CA-2020-144932,2020-04-14,17-04-2020,First Class,AB-10165,Alan Barnes,United States,Toledo,Ohio,OFF-PA-10004971,Paper,Xerox 196,117.872,3,5.0286,,COD,,,4,2020,True,False,False,True,False,False,False,101.21787999999998
5646,CA-2020-127117,2020-04-14,19-04-2020,Standard Class,HM-14860,Harry Marie,United States,Morristown,New Jersey,FUR-FU-10004018,Furnishings,Tensor Computer Mounted Lamp,166.45,5,20.1015,,Cards,,,4,2020,True,False,False,False,False,True,False,175.07777500000014
5218,CA-2020-134635,2020-04-15,17-04-2020,Second Class,NS-18640,Noel Staavos,United States,Los Angeles,California,OFF-PA-10002254,Paper,Xerox 1883,100.14,3,36.4044,,Cards,,,4,2020,False,False,True,True,False,True,False,102.42054
1867,CA-2020-118857,2020-04-15,18-04-2020,First Class,AH-10075,Adam Hart,United States,Henderson,Nevada,FUR-FU-10004460,Furnishings,"Howard Miller 12"" Round Wall Clock",225.45,5,70.722,,Cards,,,4,2020,False,False,True,False,False,True,False,458.00308000000007
309,CA-2020-126774,2020-04-15,17-04-2020,First Class,SH-20395,Shahid Hopkins,United States,Arlington,Virginia,OFF-AR-10002804,Art,Faber Castell Col-Erase Pencils,98.89,1,2.0049,,Cards,,,4,2020,False,True,False,True,False,False,False,91.46068000000007
7369,CA-2020-161851,2020-04-15,17-04-2020,First Class,BP-11095,Bart Pistole,United States,Miami,Florida,OFF-BI-10004654,Binders,VariCap6 Expandable Binder,107.57,3,-11.937,,COD,,,4,2020,False,True,False,True,False,True,False,103.88315999999992
5953,US-2020-141698,2020-04-15,21-04-2020,Standard Class,SD-20485,Shirley Daniels,United States,Houston,Texas,OFF-PA-10001826,Paper,Xerox 207,97.736,4,7.2576,,COD,,,4,2020,False,False,False,True,False,False,True,107.08238000000011
13,CA-2020-114412,2020-04-15,20-04-2020,Standard Class,AA-10480,Andrew Allen,United States,Concord,North Carolina,OFF-PA-10002365,Paper,Xerox 1967,114.552,3,5.4432,,Online,,,4,2020,False,True,False,True,False,False,False,107.44179999999992
2547,CA-2020-108070,2020-04-16,20-04-2020,Standard Class,JE-15745,Joel Eaton,United States,San Jose,California,FUR-BO-10001337,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,128.833,1,-6.049,,COD,,,4,2020,False,False,True,False,False,False,False,147.63187600000006
2546,CA-2020-108070,2020-04-16,20-04-2020,Standard Class,JE-15745,Joel Eaton,United States,San Jose,California,OFF-ST-10004804,Storage,"Belkin 19"" Vented Equipment Shelf, Black",235.92,4,2.0592,,COD,,,4,2020,False,False,True,True,False,False,False,160.68578000000005
2740,CA-2020-122707,2020-04-16,18-04-2020,First Class,EB-13750,Edward Becker,United States,Hoover,Alabama,OFF-SU-10000157,Supplies,Compact Automatic Electric Letter Opener,517.24,4,9.5448,,Online,,,4,2020,False,True,False,True,False,True,False,61.78647999999995
1521,CA-2020-109946,2020-04-16,21-04-2020,Standard Class,PL-18925,Paul Lucas,United States,Chicago,Illinois,OFF-AR-10001419,Art,Newell 325,80.52,5,2.065,,COD,,,4,2020,False,False,False,True,False,False,True,132.22828000000013
3232,US-2020-156356,2020-04-16,22-04-2020,Standard Class,ND-18370,Natalie DeCherney,United States,Houston,Texas,OFF-BI-10000632,Binders,Satellite Sectional Post Binders,120.046,3,-44.2782,,Online,,,4,2020,False,False,False,True,False,False,False,151.81762000000018
3233,US-2020-156356,2020-04-16,22-04-2020,Standard Class,ND-18370,Natalie DeCherney,United States,Houston,Texas,OFF-BI-10001107,Binders,"GBC White Gloss Covers, Plain Front",130.896,1,-4.7784,,Cards,,,4,2020,False,False,False,True,False,False,False,41.20525999999998
2363,CA-2020-136497,2020-04-16,20-04-2020,Standard Class,RF-19840,Roy Französisch,United States,Columbus,Ohio,OFF-BI-10001553,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,111.71,5,-10.054,,Online,,,4,2020,True,False,False,True,False,False,False,104.05954999999996
2741,CA-2020-122707,2020-04-16,18-04-2020,First Class,EB-13750,Edward Becker,United States,Hoover,Alabama,TEC-AC-10004227,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,109.98,2,1.5588,,Online,,,4,2020,False,True,False,False,True,True,False,91.65259999999984
7723,US-2020-138086,2020-04-16,20-04-2020,Standard Class,JO-15550,Jesus Ocampo,United States,San Francisco,California,OFF-AP-10000027,Appliances,Hoover Commercial SteamVac,115.74,3,12.222,,COD,,,4,2020,False,False,True,True,False,False,True,108.7340799999999
3234,US-2020-156356,2020-04-16,22-04-2020,Standard Class,ND-18370,Natalie DeCherney,United States,Houston,Texas,OFF-ST-10002301,Storage,Tennsco Commercial Shelving,154.544,2,-7.7292,,COD,,,4,2020,False,False,False,True,False,False,False,115.06380999999998
3252,CA-2020-119389,2020-04-17,19-04-2020,First Class,BG-11740,Bruce Geld,United States,Philadelphia,Pennsylvania,FUR-FU-10001473,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",109.312,3,5.2773,,COD,,,4,2020,True,False,False,False,False,False,False,109.14859999999994
9588,US-2020-129203,2020-04-17,22-04-2020,Standard Class,BM-11575,Brendan Murry,United States,Chicago,Illinois,OFF-ST-10001418,Storage,Carina Media Storage Towers in Natural & Black,212.136,4,-43.9056,,COD,,,4,2020,False,False,False,True,False,True,False,206.92858
6863,CA-2020-128965,2020-04-17,22-04-2020,Standard Class,PS-18760,Pamela Stobb,United States,Los Angeles,California,FUR-CH-10003774,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",265.352,3,-19.1058,1.0,Online,,,4,2020,False,False,True,False,False,False,False,266.0607399999999
6861,CA-2020-128965,2020-04-17,22-04-2020,Standard Class,PS-18760,Pamela Stobb,United States,Los Angeles,California,TEC-AC-10001383,Accessories,Logitech Wireless Touch Keyboard K400,290.89,11,46.7313,1.0,Online,,,4,2020,False,False,True,False,True,False,False,305.7890999999998
3012,CA-2020-134845,2020-04-17,23-04-2020,Standard Class,SR-20425,Sharelle Roach,United States,Louisville,Colorado,TEC-MA-10000822,Machines,Lexmark MX611dhe Monochrome Laser Printer,2579.985,5,-3399.98,,COD,,,4,2020,False,False,True,False,True,False,True,2568.19979
6860,CA-2020-128965,2020-04-17,22-04-2020,Standard Class,PS-18760,Pamela Stobb,United States,Los Angeles,California,OFF-FA-10001561,Fasteners,Stockwell Push Pins,114.9,5,3.597,1.0,Online,,,4,2020,False,False,True,True,False,False,False,96.16761999999991
3014,CA-2020-134845,2020-04-17,23-04-2020,Standard Class,SR-20425,Sharelle Roach,United States,Louisville,Colorado,OFF-BI-10003355,Binders,Cardinal Holdit Business Card Pockets,100.964,6,-6.5736,,Online,,,4,2020,False,False,True,True,False,False,True,98.64653000000003
6858,CA-2020-128965,2020-04-17,22-04-2020,Standard Class,PS-18760,Pamela Stobb,United States,Los Angeles,California,OFF-PA-10004911,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",130.14,3,13.5072,1.0,Cards,,,4,2020,False,False,True,True,False,False,False,104.81391999999988
3015,CA-2020-134845,2020-04-17,23-04-2020,Standard Class,SR-20425,Sharelle Roach,United States,Louisville,Colorado,OFF-PA-10002005,Paper,Xerox 225,131.736,4,7.2576,,Cards,,,4,2020,False,False,True,True,False,False,True,118.93052000000016
3013,CA-2020-134845,2020-04-17,23-04-2020,Standard Class,SR-20425,Sharelle Roach,United States,Louisville,Colorado,OFF-BI-10001543,Binders,GBC VeloBinder Manual Binding System,138.594,2,-15.8356,,Cards,,,4,2020,False,False,True,True,False,False,True,120.87961999999983
3011,CA-2020-134845,2020-04-17,23-04-2020,Standard Class,SR-20425,Sharelle Roach,United States,Louisville,Colorado,OFF-BI-10000773,Binders,Insertable Tab Post Binder Dividers,127.03,5,-9.223,,Cards,,,4,2020,False,False,True,True,False,False,True,110.99433000000005
6859,CA-2020-128965,2020-04-17,22-04-2020,Standard Class,PS-18760,Pamela Stobb,United States,Los Angeles,California,OFF-LA-10001404,Labels,Avery 517,114.38,2,3.4686,1.0,COD,,,4,2020,False,False,True,True,False,False,False,98.10873999999995
6862,CA-2020-128965,2020-04-17,22-04-2020,Standard Class,PS-18760,Pamela Stobb,United States,Los Angeles,California,OFF-LA-10003190,Labels,Avery 474,159.04,8,11.2896,1.0,Cards,,,4,2020,False,False,True,True,False,False,False,125.28022000000017
9879,US-2020-166324,2020-04-20,21-04-2020,First Class,BE-11455,Brad Eason,United States,Cleveland,Ohio,TEC-PH-10004080,Phones,Avaya 5410 Digital phone,152.382,3,-24.4764,,Online,,,4,2020,True,False,False,False,True,False,True,146.8940399999998
7595,CA-2020-119655,2020-04-20,24-04-2020,Standard Class,CV-12295,Christina VanderZanden,United States,Detroit,Michigan,OFF-BI-10001989,Binders,Premium Transparent Presentation Covers by GBC,195.86,7,70.4928,,Online,,,4,2020,False,False,False,True,False,False,False,233.45090000000025
6766,CA-2020-100615,2020-04-20,24-04-2020,Standard Class,SJ-20215,Sarah Jordon,United States,Chicago,Illinois,FUR-CH-10002602,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,344.058,3,-18.1176,,Cards,,,4,2020,False,False,False,False,False,False,False,279.52906000000024
6156,CA-2020-151484,2020-04-20,23-04-2020,First Class,CV-12805,Cynthia Voltz,United States,Philadelphia,Pennsylvania,OFF-ST-10000142,Storage,Deluxe Rollaway Locking File with Drawer,348.704,1,33.2704,,COD,,,4,2020,True,False,False,True,False,True,False,282.4053000000004
9877,US-2020-166324,2020-04-20,21-04-2020,First Class,BE-11455,Brad Eason,United States,Cleveland,Ohio,OFF-ST-10000078,Storage,Tennsco 6- and 18-Compartment Lockers,874.544,4,-21.2136,,Cards,,,4,2020,True,False,False,True,False,False,True,104.68937
6768,CA-2020-100615,2020-04-20,24-04-2020,Standard Class,SJ-20215,Sarah Jordon,United States,Chicago,Illinois,FUR-FU-10002456,Furnishings,"Master Caster Door Stop, Large Neon Orange",120.56,5,-6.188,,Online,,,4,2020,False,False,False,False,False,False,False,202.0376850000001
6767,CA-2020-100615,2020-04-20,24-04-2020,Standard Class,SJ-20215,Sarah Jordon,United States,Chicago,Illinois,OFF-AR-10001683,Art,Lumber Crayons,93.76,2,3.546,,COD,,,4,2020,False,False,False,True,False,False,False,106.42216000000008
9878,US-2020-166324,2020-04-20,21-04-2020,First Class,BE-11455,Brad Eason,United States,Cleveland,Ohio,OFF-BI-10000174,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",89.7,5,-6.38,,COD,,,4,2020,True,False,False,True,False,False,True,118.63631000000008
6155,CA-2020-151484,2020-04-20,23-04-2020,First Class,CV-12805,Cynthia Voltz,United States,Philadelphia,Pennsylvania,OFF-ST-10002370,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",133.336,3,5.7753,,Cards,,,4,2020,True,False,False,True,False,True,False,116.87961999999995
7596,CA-2020-119655,2020-04-20,24-04-2020,Standard Class,CV-12295,Christina VanderZanden,United States,Detroit,Michigan,OFF-BI-10001036,Binders,Cardinal EasyOpen D-Ring Binders,128.56,4,18.28,,COD,,,4,2020,False,False,False,True,False,False,False,129.98515999999995
2239,CA-2020-166849,2020-04-20,26-04-2020,Standard Class,SJ-20125,Sanjit Jacobs,United States,Chicago,Illinois,FUR-FU-10004597,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,136.4,2,-52.17,,Cards,,,4,2020,False,False,False,False,False,False,True,587.7244500000003
6157,CA-2020-151484,2020-04-20,23-04-2020,First Class,CV-12805,Cynthia Voltz,United States,Philadelphia,Pennsylvania,FUR-FU-10004671,Furnishings,"Executive Impressions 12"" Wall Clock",137.408,3,9.5418,,COD,,,4,2020,True,False,False,False,False,True,False,77.77393999999997
6154,CA-2020-151484,2020-04-20,23-04-2020,First Class,CV-12805,Cynthia Voltz,United States,Philadelphia,Pennsylvania,FUR-FU-10001876,Furnishings,"Computer Room Manger, 14""",149.968,2,10.3936,,COD,,,4,2020,True,False,False,False,False,True,False,122.46258000000006
177,US-2020-152366,2020-04-21,25-04-2020,Second Class,SJ-20500,Shirley Jackson,United States,Houston,Texas,OFF-AP-10002684,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",114.264,4,-243.16,,Online,,,4,2020,False,False,False,True,False,False,False,175.88928499999977
3714,CA-2020-166198,2020-04-21,24-04-2020,First Class,JW-15955,Joni Wasserman,United States,Seattle,Washington,FUR-FU-10004622,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,185.6,3,34.146,,Cards,,,4,2020,False,False,True,False,False,False,False,352.71341999999953
7184,CA-2020-128853,2020-04-21,23-04-2020,First Class,JM-15250,Janet Martin,United States,Baltimore,Maryland,FUR-CH-10004218,Chairs,"Global Fabric Manager's Chair, Dark Gray",938.82,9,227.205,,Cards,,,4,2020,True,False,False,False,False,False,False,1999.2890400000003
3713,CA-2020-166198,2020-04-21,24-04-2020,First Class,JW-15955,Joni Wasserman,United States,Seattle,Washington,TEC-AC-10000521,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",118.54,1,3.462,,COD,,,4,2020,False,False,True,False,True,False,False,108.7734000000001
7568,CA-2020-140802,2020-04-21,23-04-2020,First Class,KN-16390,Katherine Nockton,United States,Houston,Texas,OFF-PA-10001534,Paper,Xerox 230,91.736,4,7.2576,,Cards,,,4,2020,False,False,False,True,False,True,False,84.97169999999993
1103,US-2020-145863,2020-04-21,27-04-2020,Standard Class,RP-19390,Resi Pölking,United States,Houston,Texas,OFF-BI-10004140,Binders,Avery Non-Stick Binders,119.694,3,-4.7145,,COD,,,4,2020,False,False,False,True,False,False,False,96.89705000000004
1104,US-2020-145863,2020-04-21,27-04-2020,Standard Class,RP-19390,Resi Pölking,United States,Houston,Texas,OFF-BI-10002049,Binders,UniKeep View Case Binders,99.934,3,-4.9878,,Online,,,4,2020,False,False,False,True,False,False,False,88.30640000000005
7567,CA-2020-140802,2020-04-21,23-04-2020,First Class,KN-16390,Katherine Nockton,United States,Houston,Texas,TEC-AC-10001998,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,116.976,3,8.3958,,Online,,,4,2020,False,False,False,False,True,True,False,107.77524
3027,CA-2020-169054,2020-04-22,26-04-2020,Standard Class,MO-17800,Meg O'Connel,United States,Philadelphia,Pennsylvania,FUR-FU-10001488,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",265.352,3,0.0,,COD,,,4,2020,True,False,False,False,False,False,True,246.05806249999995
8280,CA-2020-146192,2020-04-22,26-04-2020,Standard Class,BD-11725,Bruce Degenhardt,United States,Columbus,Georgia,OFF-ST-10003716,Storage,Tennsco Double-Tier Lockers,689.06,3,87.7578,,Online,,,4,2020,False,True,False,True,False,False,False,636.0699999999995
805,CA-2020-135783,2020-04-22,24-04-2020,First Class,GM-14440,Gary McGarr,United States,San Francisco,California,FUR-FU-10000794,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",109.28,2,6.2152,,Cards,,,4,2020,False,False,True,False,False,False,False,114.2930800000001
8472,US-2020-132031,2020-04-23,27-04-2020,Standard Class,PN-18775,Parhena Norris,United States,Clarksville,Tennessee,FUR-FU-10000193,Furnishings,Tenex Chairmats For Use with Hard Floors,109.952,3,-11.6928,,Online,,,4,2020,False,True,False,False,False,False,True,117.05333999999999
7241,CA-2020-136651,2020-04-23,25-04-2020,Second Class,JF-15355,Jay Fein,United States,Pasadena,California,FUR-FU-10002445,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",112.36,7,26.544,1.0,COD,,,4,2020,False,False,True,False,False,False,False,163.41835000000006
7242,CA-2020-136651,2020-04-23,25-04-2020,Second Class,JF-15355,Jay Fein,United States,Pasadena,California,OFF-BI-10003638,Binders,GBC Durable Plastic Covers,113.88,6,30.186,1.0,COD,,,4,2020,False,False,True,True,False,False,False,131.80123999999984
2601,CA-2020-108553,2020-04-23,29-04-2020,Standard Class,SK-19990,Sally Knutson,United States,New York City,New York,OFF-SU-10002573,Supplies,"Acme 10"" Easy Grip Assistive Scissors",139.71,7,36.813,,COD,,,4,2020,True,False,False,True,False,False,False,134.07963999999984
2600,CA-2020-108553,2020-04-23,29-04-2020,Standard Class,SK-19990,Sally Knutson,United States,New York City,New York,OFF-AP-10000026,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,163.94,2,35.3626,,Online,,,4,2020,True,False,False,True,False,False,False,150.50822000000005
3867,CA-2020-146360,2020-04-23,25-04-2020,Second Class,SC-20305,Sean Christensen,United States,Lawrence,Indiana,TEC-AC-10003590,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",178.34,6,55.9224,,COD,,,4,2020,False,False,False,False,True,False,False,231.66832000000002
8470,US-2020-132031,2020-04-23,27-04-2020,Standard Class,PN-18775,Parhena Norris,United States,Clarksville,Tennessee,FUR-BO-10001972,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,415.136,4,-14.5176,,Online,,,4,2020,False,True,False,False,False,False,True,321.61775399999965
6596,CA-2020-157112,2020-04-23,26-04-2020,First Class,GG-14650,Greg Guthrie,United States,Columbus,Ohio,OFF-BI-10000285,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,107.76,5,-7.84,,Cards,,,4,2020,True,False,False,True,False,True,False,95.16896000000008
6597,CA-2020-157112,2020-04-23,26-04-2020,First Class,GG-14650,Greg Guthrie,United States,Columbus,Ohio,OFF-PA-10001804,Paper,Xerox 195,112.344,1,1.8704,,Cards,,,4,2020,True,False,False,True,False,True,False,76.99162000000005
8473,US-2020-132031,2020-04-23,27-04-2020,Standard Class,PN-18775,Parhena Norris,United States,Clarksville,Tennessee,OFF-LA-10000081,Labels,Avery 496,97.0,1,1.05,,Cards,,,4,2020,False,True,False,True,False,False,True,95.35976000000007
8592,CA-2020-101700,2020-04-23,26-04-2020,First Class,SO-20335,Sean O'Donnell,United States,Greeley,Colorado,OFF-EN-10003134,Envelopes,Staple envelope,131.688,2,7.008,1.0,COD,,,4,2020,False,False,True,True,False,False,False,109.43590000000003
8593,CA-2020-101700,2020-04-23,26-04-2020,First Class,SO-20335,Sean O'Donnell,United States,Greeley,Colorado,FUR-FU-10001025,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",114.664,3,3.3534,1.0,Online,,,4,2020,False,False,True,False,False,False,False,136.07297999999997
7243,CA-2020-136651,2020-04-23,25-04-2020,Second Class,JF-15355,Jay Fein,United States,Pasadena,California,FUR-FU-10004864,Furnishings,Eldon 500 Class Desk Accessories,149.14,2,7.9662,1.0,Cards,,,4,2020,False,False,True,False,False,False,False,139.55104999999992
8471,US-2020-132031,2020-04-23,27-04-2020,Standard Class,PN-18775,Parhena Norris,United States,Clarksville,Tennessee,TEC-AC-10002473,Accessories,Maxell 4.7GB DVD-R,132.408,2,11.9196,,COD,,,4,2020,False,True,False,False,True,False,True,127.22281999999994
6033,CA-2020-104010,2020-04-23,25-04-2020,First Class,TD-20995,Tamara Dahlen,United States,New York City,New York,OFF-SU-10001218,Supplies,Fiskars Softgrip Scissors,150.9,5,15.372,,Online,,,4,2020,True,False,False,True,False,False,False,67.01483999999991
6024,US-2020-128832,2020-04-24,27-04-2020,First Class,LS-16945,Linda Southworth,United States,Providence,Rhode Island,TEC-AC-10004855,Accessories,V7 USB Numeric Keypad,100.98,2,4.8986,,Online,,,4,2020,True,False,False,False,True,True,False,94.14235999999987
8201,CA-2020-125269,2020-04-24,30-04-2020,Standard Class,AF-10870,Art Ferguson,United States,Chicago,Illinois,OFF-ST-10004123,Storage,Safco Industrial Wire Shelving System,121.784,1,-18.196,,Cards,,,4,2020,False,False,False,True,False,False,False,116.5946199999999
1685,CA-2020-149489,2020-04-24,27-04-2020,First Class,DK-12835,Damala Kotsonis,United States,Philadelphia,Pennsylvania,OFF-AP-10002495,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",139.28,2,12.41,,Online,,,4,2020,True,False,False,True,False,True,False,128.65534000000008
3656,CA-2020-168102,2020-04-24,30-04-2020,Standard Class,CP-12340,Christine Phan,United States,Jacksonville,Florida,OFF-ST-10001370,Storage,Sensible Storage WireTech Storage Systems,147.568,2,-21.294,,Cards,,,4,2020,False,True,False,True,False,True,False,124.09256999999988
5978,CA-2020-116953,2020-04-24,25-04-2020,First Class,SV-20935,Susan Vittorini,United States,Mesa,Arizona,TEC-PH-10004614,Phones,AT&T 841000 Phone,601.0,10,34.5,,COD,,,4,2020,False,False,True,False,True,False,False,499.1812699999999
5527,CA-2020-166933,2020-04-24,28-04-2020,Standard Class,MG-17890,Michael Granlund,United States,Santa Barbara,California,OFF-FA-10002676,Fasteners,Colored Push Pins,81.81,1,0.6516,,COD,,,4,2020,False,False,True,True,False,False,True,83.58630000000008
1686,CA-2020-149489,2020-04-24,27-04-2020,First Class,DK-12835,Damala Kotsonis,United States,Philadelphia,Pennsylvania,OFF-BI-10002813,Binders,Avery Reinforcements for Hole-Punch Pages,92.188,2,-0.99,,Online,,,4,2020,True,False,False,True,False,True,False,70.38589
1687,CA-2020-149489,2020-04-24,27-04-2020,First Class,DK-12835,Damala Kotsonis,United States,Philadelphia,Pennsylvania,OFF-BI-10002414,Binders,GBC ProClick Spines for 32-Hole Punch,110.518,2,-5.7638,,Online,,,4,2020,True,False,False,True,False,True,False,87.53816000000008
8200,CA-2020-125269,2020-04-24,30-04-2020,Standard Class,AF-10870,Art Ferguson,United States,Chicago,Illinois,OFF-BI-10001628,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",104.43,5,-18.2525,,COD,,,4,2020,False,False,False,True,False,False,False,102.5578100000001
7172,CA-2020-125381,2020-04-25,27-04-2020,Second Class,SG-20605,Speros Goranitis,United States,San Francisco,California,TEC-AC-10000158,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,133.97,3,22.6737,,Cards,,,4,2020,False,False,True,False,True,False,False,192.8452
8974,CA-2020-159226,2020-04-25,27-04-2020,Second Class,RL-19615,Rob Lucas,United States,Los Angeles,California,FUR-BO-10004709,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",367.981,7,28.4102,,Online,,,4,2020,False,False,True,False,False,False,False,328.73140999999987
5434,CA-2020-129707,2020-04-25,29-04-2020,Standard Class,LH-16750,Larry Hughes,United States,Chandler,Arizona,OFF-AR-10000246,Art,Newell 318,85.896,4,0.6672,1.0,Cards,,,4,2020,False,False,True,True,False,False,False,91.02442
5075,CA-2020-151071,2020-04-25,29-04-2020,Second Class,MB-18085,Mick Brown,United States,Los Angeles,California,OFF-BI-10002103,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",104.904,2,4.5188,,COD,,,4,2020,False,False,True,True,False,False,False,100.85034000000014
5108,CA-2020-132213,2020-04-25,26-04-2020,First Class,PN-18775,Parhena Norris,United States,Nashville,Tennessee,OFF-AR-10004078,Art,Newell 312,116.048,9,5.256,,COD,,,4,2020,False,True,False,True,False,False,True,108.56044000000006
6888,CA-2020-120222,2020-04-25,02-05-2020,Standard Class,LL-16840,Lauren Leatherbury,United States,Los Angeles,California,OFF-PA-10004675,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",136.05,3,8.763,,COD,,,4,2020,False,False,True,True,False,False,False,101.45243999999997
6889,CA-2020-120222,2020-04-25,02-05-2020,Standard Class,LL-16840,Lauren Leatherbury,United States,Los Angeles,California,OFF-BI-10000666,Binders,Surelock Post Binders,164.344,3,27.504,,COD,,,4,2020,False,False,True,True,False,False,False,146.62581999999972
